Player Name,Match Date,Twitter Usage 36h,1st Serve Fault 
Kyrgios N.,10/6/17 10:10,0,0.392857143
Kyrgios N.,10/7/17 14:30,0,0.303571429
Kyrgios N.,10/8/17 12:45,1,0.515625
Kyrgios N.,10/10/17 9:00,2,0.358974359
Kyrgios N.,10/18/17 20:00,3,0.386363636
Kyrgios N.,1/3/18 4:30,3,0.38
Kyrgios N.,1/5/18 2:45,2,0.376811594
Kyrgios N.,1/6/18 6:15,2,0.305555556
Kyrgios N.,1/7/18 9:05,2,0.285714286
Kyrgios N.,1/15/18 8:05,0,0.265822785
Kyrgios N.,1/17/18 8:00,3,0.288659794
Kyrgios N.,1/19/18 8:05,1,0.342465753
Kyrgios N.,1/21/18 8:30,4,0.348387097
Kyrgios N.,3/25/18 0:45,2,0.324324324
Kyrgios N.,3/26/18 19:45,2,0.472727273
Kyrgios N.,3/28/18 2:35,4,0.384615385
Kyrgios N.,4/12/18 0:45,1,0.464646465
Kyrgios N.,4/13/18 20:40,3,0.320987654
Kyrgios N.,6/14/18 12:10,0,0.372093023
Kyrgios N.,6/15/18 15:30,1,0.328767123
Kyrgios N.,6/16/18 15:05,1,0.294642857
Kyrgios N.,6/19/18 16:00,0,0.4
Kyrgios N.,6/21/18 13:55,3,0.294117647
Kyrgios N.,6/22/18 13:55,1,0.258426966
Kyrgios N.,6/23/18 13:05,3,0.267605634
Kyrgios N.,7/3/18 13:10,5,0.270833333
Kyrgios N.,7/5/18 13:55,0,0.4125
Kyrgios N.,7/7/18 19:25,1,0.358024691
Kyrgios N.,7/27/18 0:05,2,0.391304348
Kyrgios N.,7/28/18 1:05,4,0.5
Kyrgios N.,8/7/18 16:05,0,0.395604396
Kyrgios N.,8/14/18 18:20,0,0.431034483
Kyrgios N.,8/16/18 0:55,1,0.355555556
Kyrgios N.,8/17/18 16:30,6,0.385416667
Kyrgios N.,8/29/18 0:05,0,0.426356589
Kyrgios N.,8/30/18 17:30,9,0.426229508
Kyrgios N.,9/1/18 19:25,0,0.393617021
Kyrgios N.,10/3/18 4:05,0,0.324324324
Kyrgios N.,10/4/18 12:00,1,0.285714286
Kyrgios N.,10/8/18 11:35,0,0.317073171
Kyrgios N.,10/16/18 18:00,0,0.247058824
Djokovic N.,1/17/12 2:25,1,0.274193548
Djokovic N.,1/19/12 3:10,7,0.446153846
Djokovic N.,1/21/12 3:05,0,0.384615385
Djokovic N.,1/23/12 11:10,0,0.382352941
Djokovic N.,1/25/12 8:35,5,0.483516484
Djokovic N.,1/27/12 8:35,2,0.391812865
Djokovic N.,1/29/12 8:35,0,0.409638554
Djokovic N.,2/27/12 15:05,1,0.344827586
Djokovic N.,2/29/12 12:05,2,0.307692308
Djokovic N.,3/1/12 15:05,0,0.333333333
Djokovic N.,3/2/12 13:05,1,0.32
Djokovic N.,3/10/12 23:25,2,0.392156863
Djokovic N.,3/12/12 21:10,2,0.410958904
Djokovic N.,3/14/12 18:05,1,0.33
Djokovic N.,3/15/12 20:05,0,0.41509434
Djokovic N.,3/17/12 18:05,1,0.351351351
Djokovic N.,3/25/12 0:05,0,0.375
Djokovic N.,3/26/12 20:35,1,0.343283582
Djokovic N.,3/27/12 20:20,1,0.415384615
Djokovic N.,3/30/12 0:05,0,0.442857143
Djokovic N.,3/31/12 0:05,0,0.507692308
Djokovic N.,4/1/12 18:05,1,0.338028169
Djokovic N.,4/18/12 11:05,1,0.317460317
Djokovic N.,4/19/12 15:00,2,0.28358209
Djokovic N.,4/20/12 12:50,0,0.4
Djokovic N.,4/21/12 12:05,0,0.381443299
Djokovic N.,4/22/12 13:05,0,0.375
Djokovic N.,5/8/12 17:50,0,0.384615385
Djokovic N.,5/10/12 19:30,1,0.278688525
Djokovic N.,5/11/12 18:05,1,0.464285714
Djokovic N.,5/15/12 19:40,2,0.346153846
Djokovic N.,5/17/12 11:05,1,0.329268293
Djokovic N.,5/18/12 15:20,1,0.25862069
Djokovic N.,5/19/12 19:05,2,0.424242424
Djokovic N.,5/21/12 11:05,0,0.364864865
Djokovic N.,5/28/12 14:00,2,0.227848101
Djokovic N.,5/30/12 10:05,1,0.328767123
Djokovic N.,6/1/12 18:35,1,0.350649351
Djokovic N.,6/3/12 12:00,0,0.368055556
Djokovic N.,6/5/12 14:45,1,0.325443787
Djokovic N.,6/8/12 16:00,0,0.318681319
Djokovic N.,6/10/12 12:10,1,0.406504065
Djokovic N.,6/25/12 13:05,5,0.341176471
Djokovic N.,6/27/12 19:50,2,0.258823529
Djokovic N.,6/29/12 13:20,1,0.34375
Djokovic N.,7/2/12 18:20,1,0.242857143
Djokovic N.,7/4/12 13:05,0,0.345238095
Djokovic N.,7/6/12 13:05,1,0.365217391
Djokovic N.,8/9/12 0:05,0,0.333333333
Djokovic N.,8/10/12 18:15,0,0.380952381
Djokovic N.,8/11/12 2:20,0,0.447916667
Djokovic N.,8/11/12 23:35,0,0.467741935
Djokovic N.,8/13/12 0:05,0,0.326086957
Djokovic N.,8/15/12 17:45,3,0.423728814
Djokovic N.,8/17/12 0:05,0,0.263157895
Djokovic N.,8/17/12 18:05,0,0.314814815
Djokovic N.,8/18/12 18:05,0,0.360655738
Djokovic N.,8/19/12 17:40,0,0.426229508
Djokovic N.,8/29/12 0:05,2,0.20754717
Djokovic N.,8/31/12 18:05,0,0.338709677
Djokovic N.,9/2/12 16:05,0,0.393939394
Djokovic N.,9/5/12 19:45,0,0.338235294
Djokovic N.,9/7/12 1:15,0,0.431818182
Djokovic N.,9/9/12 16:05,0,0.405940594
Djokovic N.,9/10/12 21:05,0,0.375757576
Djokovic N.,10/2/12 10:20,0,0.317647059
Djokovic N.,10/3/12 12:35,0,0.264150943
Djokovic N.,10/5/12 12:35,0,0.302325581
Djokovic N.,10/6/12 12:35,0,0.285714286
Djokovic N.,10/7/12 9:05,0,0.409090909
Djokovic N.,10/10/12 8:40,0,0.219512195
Djokovic N.,10/11/12 8:40,0,0.325581395
Djokovic N.,10/12/12 11:35,0,0.339285714
Djokovic N.,10/13/12 9:35,2,0.25
Djokovic N.,10/14/12 9:35,0,0.403846154
Djokovic N.,10/31/12 13:45,3,0.387096774
Djokovic N.,11/5/12 20:00,0,0.348484848
Djokovic N.,11/7/12 13:50,0,0.393617021
Djokovic N.,11/9/12 14:30,2,0.344827586
Djokovic N.,11/11/12 14:15,4,0.411764706
Djokovic N.,11/12/12 20:00,1,0.306122449
Djokovic N.,1/14/13 3:20,1,0.363636364
Djokovic N.,1/16/13 9:50,1,0.267857143
Djokovic N.,1/18/13 3:35,1,0.352941176
Djokovic N.,1/20/13 9:30,0,0.338461538
Djokovic N.,1/22/13 8:35,1,0.329896907
Djokovic N.,1/24/13 8:35,20,0.37254902
Djokovic N.,1/27/13 8:35,1,0.373134328
Djokovic N.,2/26/13 15:05,0,0.44
Djokovic N.,2/27/13 16:30,2,0.346153846
Djokovic N.,2/28/13 15:05,2,0.461538462
Djokovic N.,3/1/13 13:05,0,0.365079365
Djokovic N.,3/2/13 15:05,2,0.298507463
Djokovic N.,3/11/13 1:00,1,0.402597403
Djokovic N.,3/12/13 22:05,0,0.327272727
Djokovic N.,3/14/13 7:20,2,0.327868852
Djokovic N.,3/15/13 20:35,0,0.263157895
Djokovic N.,3/16/13 21:15,0,0.391752577
Djokovic N.,3/23/13 2:30,3,0.361702128
Djokovic N.,3/24/13 20:30,4,0.41509434
Djokovic N.,3/27/13 1:55,3,0.352941176
Djokovic N.,4/17/13 13:05,1,0.453488372
Djokovic N.,4/18/13 14:00,0,0.337662338
Djokovic N.,4/19/13 16:25,2,0.46
Djokovic N.,4/20/13 14:05,3,0.3
Djokovic N.,4/21/13 13:50,0,0.37704918
Djokovic N.,5/7/13 19:05,2,0.28
Djokovic N.,5/14/13 16:00,2,0.230769231
Djokovic N.,5/16/13 11:05,5,0.309090909
Djokovic N.,5/17/13 13:05,4,0.311111111
Djokovic N.,5/28/13 17:35,0,0.306930693
Djokovic N.,5/30/13 15:00,3,0.279411765
Djokovic N.,6/1/13 18:00,4,0.323943662
Djokovic N.,6/3/13 11:45,0,0.255319149
Djokovic N.,6/5/13 15:25,2,0.358974359
Djokovic N.,6/7/13 12:05,0,0.325714286
Djokovic N.,6/25/13 14:20,1,0.367816092
Djokovic N.,6/27/13 17:45,2,0.410958904
Djokovic N.,6/29/13 18:25,10,0.25862069
Djokovic N.,7/1/13 18:30,0,0.348314607
Djokovic N.,7/3/13 13:05,1,0.393258427
Djokovic N.,7/5/13 13:05,1,0.305084746
Djokovic N.,7/7/13 14:05,1,0.352380952
Djokovic N.,8/7/13 1:35,0,0.368421053
Djokovic N.,8/9/13 1:15,3,0.402298851
Djokovic N.,8/9/13 23:05,1,0.204545455
Djokovic N.,8/11/13 1:05,1,0.357142857
Djokovic N.,8/14/13 20:10,1,0.411764706
Djokovic N.,8/15/13 18:05,2,0.428571429
Djokovic N.,8/16/13 18:10,5,0.330708661
Djokovic N.,8/28/13 0:05,1,0.315068493
Djokovic N.,8/30/13 18:05,1,0.2625
Djokovic N.,9/2/13 0:05,1,0.321428571
Djokovic N.,9/3/13 21:25,1,0.283018868
Djokovic N.,9/6/13 1:05,0,0.32038835
Djokovic N.,9/7/13 17:05,0,0.333333333
Djokovic N.,9/9/13 22:05,0,0.323529412
Djokovic N.,10/2/13 8:05,0,0.358974359
Djokovic N.,10/4/13 8:05,1,0.2875
Djokovic N.,10/5/13 12:50,0,0.243243243
Djokovic N.,10/6/13 12:35,0,0.306122449
Djokovic N.,10/7/13 9:05,0,0.282608696
Djokovic N.,10/9/13 9:30,2,0.422222222
Djokovic N.,10/10/13 11:50,0,0.276595745
Djokovic N.,10/11/13 11:15,0,0.372093023
Djokovic N.,10/12/13 9:35,1,0.333333333
Djokovic N.,10/13/13 9:35,2,0.329411765
Djokovic N.,10/29/13 21:25,2,0.37704918
Djokovic N.,10/31/13 12:55,0,0.301369863
Djokovic N.,11/1/13 13:05,0,0.396825397
Djokovic N.,11/2/13 13:35,0,0.347826087
Djokovic N.,11/3/13 14:05,0,0.4375
Djokovic N.,11/5/13 20:05,0,0.366336634
Djokovic N.,11/7/13 20:05,1,0.435643564
Djokovic N.,11/9/13 19:50,1,0.315068493
Djokovic N.,11/10/13 20:05,0,0.326530612
Djokovic N.,11/11/13 20:05,1,0.344827586
Djokovic N.,1/13/14 8:05,1,0.316455696
Djokovic N.,1/15/14 3:10,2,0.343283582
Djokovic N.,1/17/14 11:05,5,0.384615385
Djokovic N.,1/19/14 4:40,0,0.283333333
Djokovic N.,1/21/14 8:05,0,0.270833333
Djokovic N.,2/25/14 15:05,0,0.333333333
Djokovic N.,2/26/14 17:30,0,0.276595745
Djokovic N.,2/28/14 14:55,0,0.38372093
Djokovic N.,3/10/14 2:30,1,0.220588235
Djokovic N.,3/11/14 21:10,0,0.21875
Djokovic N.,3/13/14 5:15,0,0.444444444
Djokovic N.,3/14/14 20:35,1,0.341463415
Djokovic N.,3/15/14 20:30,0,0.315217391
Djokovic N.,3/16/14 21:05,0,0.354166667
Djokovic N.,3/21/14 19:40,2,0.323076923
Djokovic N.,3/25/14 15:45,2,0.35
Djokovic N.,3/26/14 20:00,0,0.272727273
Djokovic N.,3/30/14 19:35,1,0.285714286
Djokovic N.,4/15/14 14:10,0,0.292682927
Djokovic N.,4/17/14 14:50,0,0.264705882
Djokovic N.,4/18/14 16:55,0,0.367816092
Djokovic N.,4/19/14 14:30,0,0.322033898
Djokovic N.,5/13/14 13:35,1,0.327586207
Djokovic N.,5/15/14 20:25,1,0.25
Djokovic N.,5/16/14 15:05,0,0.381443299
Djokovic N.,5/17/14 13:15,4,0.280701754
Djokovic N.,5/18/14 15:05,3,0.375
Djokovic N.,5/26/14 12:40,0,0.301204819
Djokovic N.,5/28/14 12:35,1,0.391304348
Djokovic N.,5/30/14 12:05,0,0.347826087
Djokovic N.,6/1/14 16:30,0,0.333333333
Djokovic N.,6/3/14 15:30,1,0.316326531
Djokovic N.,6/6/14 12:05,0,0.333333333
Djokovic N.,6/8/14 14:10,1,0.349206349
Djokovic N.,6/23/14 17:00,2,0.338709677
Djokovic N.,6/25/14 16:05,3,0.310810811
Djokovic N.,6/27/14 13:05,0,0.4125
Djokovic N.,6/30/14 19:05,0,0.291666667
Djokovic N.,7/2/14 13:40,0,0.303030303
Djokovic N.,7/4/14 13:05,1,0.296551724
Djokovic N.,7/6/14 14:10,1,0.379310345
Djokovic N.,8/6/14 18:05,0,0.352380952
Djokovic N.,8/7/14 18:15,0,0.387755102
Djokovic N.,8/13/14 0:05,1,0.294117647
Djokovic N.,8/14/14 19:35,2,0.346153846
Djokovic N.,8/26/14 3:05,2,0.381578947
Djokovic N.,8/28/14 19:45,3,0.245614035
Djokovic N.,8/30/14 18:05,5,0.310810811
Djokovic N.,9/1/14 17:40,3,0.352941176
Djokovic N.,9/4/14 2:30,2,0.368421053
Djokovic N.,9/6/14 17:05,3,0.410714286
Djokovic N.,9/30/14 7:35,2,0.306122449
Djokovic N.,10/1/14 9:15,18,0.32
Djokovic N.,10/3/14 5:35,0,0.380952381
Djokovic N.,10/4/14 5:35,1,0.435483871
Djokovic N.,10/5/14 12:35,1,0.288888889
Djokovic N.,10/8/14 10:45,1,0.218181818
Djokovic N.,10/9/14 11:35,2,0.315789474
Djokovic N.,10/10/14 11:35,1,0.283018868
Djokovic N.,10/11/14 13:05,1,0.311688312
Djokovic N.,10/28/14 18:45,3,0.387096774
Djokovic N.,10/30/14 20:55,1,0.442857143
Djokovic N.,10/31/14 18:35,0,0.363636364
Djokovic N.,11/1/14 16:05,0,0.25
Djokovic N.,11/2/14 14:05,2,0.25
Djokovic N.,11/10/14 20:05,1,0.291666667
Djokovic N.,11/12/14 20:05,1,0.414634146
Djokovic N.,11/14/14 14:05,0,0.378378378
Djokovic N.,11/15/14 14:05,4,0.413793103
Djokovic N.,1/6/15 14:00,2,0.3
Djokovic N.,1/7/15 14:15,1,0.333333333
Djokovic N.,1/8/15 14:05,1,0.276785714
Djokovic N.,1/20/15 3:35,1,0.341772152
Djokovic N.,1/22/15 3:00,4,0.385964912
Djokovic N.,1/24/15 8:05,2,0.274725275
Djokovic N.,1/26/15 10:50,3,0.293478261
Djokovic N.,1/28/15 8:35,0,0.307692308
Djokovic N.,1/30/15 8:35,4,0.348148148
Djokovic N.,2/1/15 8:35,3,0.404411765
Djokovic N.,2/24/15 15:05,0,0.5
Djokovic N.,2/25/15 15:05,0,0.348837209
Djokovic N.,2/26/15 16:00,0,0.357142857
Djokovic N.,2/27/15 15:05,4,0.364705882
Djokovic N.,2/28/15 15:05,0,0.370967742
Djokovic N.,3/15/15 2:05,3,0.256410256
Djokovic N.,3/17/15 4:20,2,0.403225806
Djokovic N.,3/19/15 3:55,0,0.323529412
Djokovic N.,3/21/15 18:05,1,0.418181818
Djokovic N.,3/22/15 21:00,1,0.396039604
Djokovic N.,3/29/15 0:05,1,0.311688312
Djokovic N.,3/30/15 22:15,1,0.230769231
Djokovic N.,3/31/15 22:05,0,0.393258427
Djokovic N.,4/3/15 0:05,2,0.453125
Djokovic N.,4/4/15 0:05,0,0.379310345
Djokovic N.,4/5/15 18:05,1,0.380434783
Djokovic N.,4/14/15 13:20,0,0.462962963
Djokovic N.,4/16/15 15:45,3,0.365853659
Djokovic N.,4/17/15 12:10,0,0.386363636
Djokovic N.,4/18/15 14:35,2,0.245614035
Djokovic N.,4/19/15 13:35,0,0.411764706
Djokovic N.,5/12/15 15:15,1,0.285714286
Djokovic N.,5/14/15 18:35,0,0.301369863
Djokovic N.,5/15/15 15:05,0,0.319444444
Djokovic N.,5/16/15 14:00,1,0.328767123
Djokovic N.,5/17/15 16:00,0,0.283018868
Djokovic N.,5/26/15 15:00,0,0.252873563
Djokovic N.,5/28/15 15:05,2,0.315068493
Djokovic N.,5/30/15 11:20,1,0.236842105
Djokovic N.,6/1/15 16:05,0,0.2375
Djokovic N.,6/3/15 14:30,2,0.375
Djokovic N.,6/6/15 16:10,0,0.304964539
Djokovic N.,6/7/15 14:05,0,0.3515625
Djokovic N.,6/29/15 13:05,1,0.273809524
Djokovic N.,7/1/15 13:05,0,0.315068493
Djokovic N.,7/3/15 15:15,2,0.283950617
Djokovic N.,7/7/15 13:25,0,0.317647059
Djokovic N.,7/8/15 16:45,0,0.283950617
Djokovic N.,7/10/15 13:05,0,0.244897959
Djokovic N.,7/12/15 14:05,0,0.344827586
Djokovic N.,8/11/15 23:05,0,0.371794872
Djokovic N.,8/13/15 17:35,0,0.363636364
Djokovic N.,8/14/15 23:45,2,0.375
Djokovic N.,8/15/15 20:05,3,0.274509804
Djokovic N.,8/16/15 20:05,2,0.396226415
Djokovic N.,8/19/15 21:45,1,0.306451613
Djokovic N.,8/20/15 18:00,0,0.363636364
Djokovic N.,8/21/15 16:05,0,0.311111111
Djokovic N.,8/22/15 18:05,0,0.398058252
Djokovic N.,8/23/15 18:05,0,0.405063291
Djokovic N.,8/31/15 21:20,0,0.25
Djokovic N.,9/3/15 2:50,0,0.34375
Djokovic N.,9/4/15 10:10,2,0.32967033
Djokovic N.,9/7/15 0:05,2,0.390243902
Djokovic N.,9/9/15 3:20,1,0.418803419
Djokovic N.,9/11/15 22:05,1,0.339285714
Djokovic N.,9/13/15 0:20,4,0.380645161
Djokovic N.,10/6/15 9:30,0,0.326086957
Djokovic N.,10/8/15 9:30,2,0.390243902
Djokovic N.,10/9/15 12:35,0,0.268292683
Djokovic N.,10/10/15 13:00,1,0.25
Djokovic N.,10/11/15 12:35,1,0.175438596
Djokovic N.,10/14/15 11:05,2,0.265306122
Djokovic N.,10/15/15 9:25,0,0.41509434
Djokovic N.,10/16/15 11:05,2,0.333333333
Djokovic N.,10/17/15 13:05,1,0.263157895
Djokovic N.,10/18/15 9:35,0,0.292682927
Djokovic N.,11/3/15 18:35,1,0.409090909
Djokovic N.,11/5/15 13:00,1,0.411764706
Djokovic N.,11/6/15 18:55,0,0.228915663
Djokovic N.,11/7/15 16:05,0,0.311688312
Djokovic N.,11/8/15 14:05,1,0.375
Djokovic N.,11/15/15 14:05,1,0.282051282
Djokovic N.,11/17/15 20:05,1,0.339285714
Djokovic N.,11/19/15 20:05,0,0.308823529
Djokovic N.,11/21/15 14:05,1,0.391304348
Djokovic N.,11/22/15 18:05,1,0.339285714
Djokovic N.,1/4/16 14:35,1,0.2
Djokovic N.,1/6/16 14:00,0,0.333333333
Djokovic N.,1/7/16 16:50,0,0.333333333
Djokovic N.,1/8/16 16:30,2,0.347826087
Djokovic N.,1/9/16 15:00,1,0.25
Djokovic N.,1/18/16 3:50,0,0.338235294
Djokovic N.,1/20/16 9:45,2,0.388888889
Djokovic N.,1/22/16 8:05,2,0.281553398
Djokovic N.,1/24/16 3:55,0,0.378531073
Djokovic N.,1/26/16 8:20,0,0.426966292
Djokovic N.,1/28/16 8:35,1,0.329896907
Djokovic N.,1/31/16 8:35,1,0.342342342
Djokovic N.,2/22/16 15:05,0,0.307692308
Djokovic N.,2/24/16 15:05,0,0.428571429
Djokovic N.,2/25/16 16:30,2,0.448275862
Djokovic N.,3/13/16 23:50,0,0.408450704
Djokovic N.,3/16/16 2:05,0,0.382716049
Djokovic N.,3/17/16 1:35,0,0.395833333
Djokovic N.,3/18/16 21:05,0,0.392405063
Djokovic N.,3/19/16 20:30,0,0.3
Djokovic N.,3/20/16 20:05,0,0.317073171
Djokovic N.,3/26/16 0:10,1,0.29787234
Djokovic N.,3/27/16 22:20,0,0.269230769
Djokovic N.,3/29/16 21:45,0,0.31372549
Djokovic N.,3/31/16 2:05,1,0.360655738
Djokovic N.,4/1/16 18:05,1,0.407894737
Djokovic N.,4/3/16 18:05,0,0.348837209
Djokovic N.,4/13/16 13:50,0,0.336956522
Djokovic N.,5/4/16 15:05,1,0.469387755
Djokovic N.,5/5/16 15:05,1,0.372093023
Djokovic N.,5/6/16 20:35,1,0.34375
Djokovic N.,5/7/16 19:05,0,0.265822785
Djokovic N.,5/8/16 17:35,0,0.280487805
Djokovic N.,5/11/16 13:00,0,0.305555556
Djokovic N.,5/12/16 18:35,0,0.23943662
Djokovic N.,5/13/16 15:20,0,0.291139241
Djokovic N.,5/14/16 19:05,1,0.292929293
Djokovic N.,5/15/16 16:05,0,0.428571429
Djokovic N.,5/24/16 14:50,1,0.296875
Djokovic N.,5/26/16 12:40,0,0.333333333
Djokovic N.,5/28/16 18:25,0,0.23655914
Djokovic N.,6/1/16 11:35,0,0.293103448
Djokovic N.,6/2/16 12:05,0,0.395061728
Djokovic N.,6/3/16 14:05,0,0.315068493
Djokovic N.,6/5/16 14:05,0,0.309090909
Djokovic N.,6/27/16 13:05,0,0.348314607
Djokovic N.,6/29/16 14:35,0,0.349514563
Djokovic N.,7/2/16 11:30,1,0.335616438
Djokovic N.,7/27/16 18:10,0,0.409090909
Djokovic N.,7/29/16 1:30,0,0.32
Djokovic N.,7/29/16 23:35,0,0.511627907
Djokovic N.,7/31/16 1:05,0,0.351851852
Djokovic N.,7/31/16 21:05,0,0.24137931
Djokovic N.,8/30/16 0:05,0,0.377192982
Djokovic N.,9/2/16 20:30,0,0.384615385
Djokovic N.,9/5/16 3:15,0,0.37804878
Djokovic N.,9/7/16 1:55,1,0.42
Djokovic N.,9/9/16 20:05,0,0.358490566
Djokovic N.,9/11/16 21:05,0,0.487804878
Djokovic N.,10/11/16 11:05,0,0.482142857
Djokovic N.,10/13/16 9:00,0,0.396226415
Djokovic N.,10/14/16 8:05,1,0.466019417
Djokovic N.,10/15/16 9:35,0,0.333333333
Djokovic N.,11/2/16 15:45,0,0.418181818
Djokovic N.,11/3/16 15:00,0,0.361702128
Djokovic N.,11/4/16 15:40,0,0.394366197
Djokovic N.,11/13/16 14:05,0,0.325
Djokovic N.,11/15/16 20:05,1,0.385964912
Djokovic N.,11/17/16 14:05,1,0.355555556
Djokovic N.,11/19/16 20:05,0,0.363636364
Djokovic N.,11/20/16 18:05,0,0.278688525
Djokovic N.,1/2/17 14:35,1,0.290909091
Djokovic N.,1/4/17 14:40,0,0.29787234
Djokovic N.,1/5/17 14:30,1,0.375
Djokovic N.,1/6/17 14:15,1,0.387096774
Djokovic N.,1/7/17 15:05,1,0.281818182
Djokovic N.,1/17/17 8:10,0,0.382978723
Djokovic N.,1/19/17 3:25,1,0.421621622
Djokovic N.,3/1/17 0:10,1,0.283783784
Djokovic N.,3/2/17 4:15,0,0.365591398
Djokovic N.,3/3/17 4:05,1,0.342857143
Djokovic N.,3/12/17 23:55,0,0.337662338
Djokovic N.,3/15/17 2:05,1,0.356321839
Djokovic N.,3/15/17 22:05,1,0.390243902
Djokovic N.,4/18/17 14:05,1,0.385542169
Djokovic N.,4/20/17 16:20,2,0.395833333
Djokovic N.,4/21/17 15:15,0,0.354545455
Djokovic N.,5/10/17 12:45,0,0.305882353
Djokovic N.,5/11/17 13:35,0,0.323076923
Djokovic N.,5/13/17 15:05,1,0.303571429
Djokovic N.,5/16/17 16:15,1,0.294117647
Djokovic N.,5/18/17 15:10,1,0.290322581
Djokovic N.,5/20/17 13:00,0,0.360655738
Djokovic N.,5/20/17 19:05,0,0.279069767
Djokovic N.,5/21/17 15:05,0,0.358208955
Djokovic N.,5/29/17 11:55,0,0.333333333
Djokovic N.,5/31/17 12:55,1,0.420454545
Djokovic N.,6/2/17 14:00,0,0.298245614
Djokovic N.,6/4/17 17:25,1,0.383838384
Djokovic N.,6/7/17 10:05,0,0.355769231
Djokovic N.,6/28/17 11:10,0,0.287878788
Djokovic N.,6/29/17 11:40,1,0.268656716
Djokovic N.,6/30/17 15:35,0,0.421875
Djokovic N.,7/1/17 14:05,0,0.275862069
Djokovic N.,7/4/17 14:55,1,0.303030303
Djokovic N.,7/6/17 13:05,1,0.316666667
Djokovic N.,7/8/17 15:45,1,0.370786517
Djokovic N.,7/11/17 12:05,0,0.258064516
Djokovic N.,7/12/17 17:00,0,0.170212766
Djokovic N.,1/16/18 4:10,1,0.424242424
Djokovic N.,1/18/18 4:15,1,0.341880342
Djokovic N.,1/20/18 8:05,2,0.367816092
Djokovic N.,1/22/18 8:05,2,0.376923077
Djokovic N.,3/11/18 19:30,3,0.361702128
Djokovic N.,3/23/18 18:55,0,0.381818182
Djokovic N.,4/16/18 14:05,1,0.377777778
Djokovic N.,4/18/18 13:05,0,0.347826087
Djokovic N.,4/19/18 12:30,1,0.368421053
Djokovic N.,4/25/18 11:55,1,0.213114754
Djokovic N.,5/7/18 15:05,0,0.369863014
Djokovic N.,5/9/18 13:05,6,0.28358209
Djokovic N.,5/14/18 14:55,0,0.333333333
Djokovic N.,5/16/18 14:00,0,0.412698413
Djokovic N.,5/17/18 18:35,4,0.305084746
Djokovic N.,5/18/18 17:15,1,0.322580645
Djokovic N.,5/19/18 14:05,4,0.285714286
Djokovic N.,5/28/18 12:30,1,0.305882353
Djokovic N.,5/30/18 11:45,2,0.303030303
Djokovic N.,6/1/18 11:50,2,0.3671875
Djokovic N.,6/3/18 15:45,0,0.270833333
Djokovic N.,6/5/18 15:55,0,0.31496063
Djokovic N.,6/19/18 14:35,0,0.235294118
Djokovic N.,6/21/18 15:30,2,0.346153846
Djokovic N.,6/22/18 15:50,1,0.363636364
Djokovic N.,6/23/18 14:55,0,0.322033898
Djokovic N.,6/24/18 14:45,1,0.256880734
Djokovic N.,7/3/18 17:45,1,0.298245614
Djokovic N.,7/5/18 14:05,4,0.245901639
Djokovic N.,7/7/18 17:00,1,0.259615385
Djokovic N.,7/9/18 18:55,1,0.292307692
Djokovic N.,7/11/18 13:05,2,0.32967033
Djokovic N.,7/14/18 13:15,1,0.289772727
Djokovic N.,7/15/18 14:05,0,0.276595745
Djokovic N.,8/7/18 18:30,3,0.285714286
Djokovic N.,8/8/18 17:00,0,0.368421053
Djokovic N.,8/9/18 19:00,3,0.422680412
Djokovic N.,8/14/18 1:35,5,0.361111111
Djokovic N.,8/15/18 17:45,2,0.47311828
Djokovic N.,8/17/18 18:15,2,0.372093023
Djokovic N.,8/17/18 21:35,2,0.361702128
Djokovic N.,8/18/18 19:15,3,0.364583333
Djokovic N.,8/19/18 21:45,5,0.339622642
Djokovic N.,8/28/18 19:00,1,0.40952381
Djokovic N.,8/31/18 0:15,1,0.289473684
Djokovic N.,9/2/18 2:00,2,0.373493976
Djokovic N.,9/3/18 19:05,1,0.333333333
Djokovic N.,9/6/18 2:00,5,0.337209302
Djokovic N.,9/8/18 0:00,2,0.358974359
Djokovic N.,9/9/18 2:05,1,0.372881356
Djokovic N.,10/9/18 11:05,7,0.245283019
Djokovic N.,10/11/18 8:05,2,0.19047619
Djokovic N.,10/12/18 7:35,3,0.276923077
Djokovic N.,10/13/18 9:35,6,0.282608696
Djokovic N.,10/14/18 9:35,3,0.384615385
Djokovic N.,10/30/18 19:30,1,0.385964912
Djokovic N.,11/1/18 12:10,2,0.391304348
Djokovic N.,11/2/18 18:35,0,0.337349398
Djokovic N.,11/3/18 15:35,2,0.327433628
Djokovic N.,11/4/18 14:15,2,0.242424242
Djokovic N.,11/12/18 20:05,3,0.302325581
Djokovic N.,11/14/18 14:10,1,0.41509434
Djokovic N.,11/16/18 20:05,3,0.384615385
Djokovic N.,11/17/18 20:05,3,0.307692308
Djokovic N.,11/18/18 18:00,4,0.282608696
Harrison R.,1/2/12 10:45,1,0.392405063
Harrison R.,1/10/12 3:45,1,0.315789474
Harrison R.,1/11/12 0:05,0,0.409090909
Harrison R.,1/17/12 3:25,1,0.368852459
Harrison R.,2/15/12 22:45,3,0.215053763
Harrison R.,2/17/12 3:05,1,0.340425532
Harrison R.,2/17/12 22:35,2,0.266666667
Harrison R.,2/18/12 21:05,4,0.327868852
Harrison R.,2/22/12 4:10,0,0.397959184
Harrison R.,2/23/12 23:30,2,0.397260274
Harrison R.,3/9/12 4:45,4,0.421052632
